,reward,performance,loss,episode,episode_smooth,reward_smooth,performance_smooth,loss_smooth
386,86.0,71.0,0.0,386.0,336.5,82.22,67.27,0.0
387,86.0,71.0,0.0,387.0,337.5,82.29,67.34,0.0
388,86.0,71.0,0.0,388.0,338.5,82.4,67.45,0.0
389,84.0,69.0,0.0,389.0,339.5,82.58,67.63,0.0
390,86.0,71.0,0.0,390.0,340.5,82.65,67.7,0.0
391,86.0,71.0,0.0,391.0,341.5,82.69,67.74,0.0
392,86.0,71.0,0.0,392.0,342.5,82.73,67.78,0.0
393,86.0,71.0,0.0,393.0,343.5,82.79,67.84,0.0
394,86.0,71.0,0.0,394.0,344.5,82.85,67.9,0.0
395,86.0,71.0,0.0,395.0,345.5,82.88,67.93,0.0
396,86.0,71.0,0.0,396.0,346.5,82.91,67.96,0.0
397,86.0,71.0,0.0,397.0,347.5,83.0,68.05,0.0
398,86.0,71.0,0.0,398.0,348.5,83.09,68.14,0.0
399,86.0,71.0,0.0,399.0,349.5,83.21,68.26,0.0
