,reward,performance,loss,episode,reward_smooth,performance_smooth
3932,74.0,64.0,0.0,3932.0,68.71,58.01
3933,57.0,47.0,0.0,3933.0,68.48,57.78
3934,81.0,71.0,0.0,3934.0,68.68,57.98
3935,88.0,78.0,0.0,3935.0,68.77,58.07
3936,73.0,63.0,0.0,3936.0,68.82,58.12
3937,75.0,65.0,0.0,3937.0,68.83,58.13
3938,63.0,53.0,0.0,3938.0,68.74,58.04
3939,71.0,56.0,0.0,3939.0,68.93,58.23
3940,66.0,56.0,0.0,3940.0,68.93,58.23
3941,66.0,56.0,0.0,3941.0,68.95,58.25
3942,78.0,68.0,0.0,3942.0,69.1,58.4
3943,62.0,47.0,0.0,3943.0,69.1,58.35
3944,73.0,63.0,0.0,3944.0,69.22,58.47
3945,59.0,49.0,0.0,3945.0,69.01,58.26
3946,87.0,77.0,0.0,3946.0,69.07,58.32
3947,58.0,48.0,0.0,3947.0,68.93,58.18
3948,73.0,63.0,0.0,3948.0,68.88,58.13
3949,53.0,43.0,0.0,3949.0,68.81,58.11
3950,64.0,54.0,0.0,3950.0,68.74,58.04
3951,61.0,51.0,0.0,3951.0,68.85,58.15
3952,76.0,66.0,0.0,3952.0,69.07,58.37
3953,72.0,62.0,0.0,3953.0,69.04,58.34
3954,76.0,66.0,0.0,3954.0,69.06,58.41
3955,80.0,70.0,0.0,3955.0,69.15,58.5
3956,83.0,73.0,0.0,3956.0,69.18,58.53
3957,48.0,38.0,0.0,3957.0,69.24,58.59
3958,62.0,47.0,0.0,3958.0,69.08,58.43
3959,63.0,53.0,0.0,3959.0,69.14,58.54
3960,55.0,45.0,0.0,3960.0,68.99,58.34
3961,76.0,66.0,0.0,3961.0,69.07,58.37
3962,69.0,59.0,0.0,3962.0,69.01,58.31
3963,71.0,61.0,0.0,3963.0,68.89,58.19
3964,64.0,54.0,0.0,3964.0,69.01,58.31
3965,81.0,71.0,0.0,3965.0,69.03,58.33
3966,87.0,77.0,0.0,3966.0,69.16,58.46
3967,79.0,69.0,0.0,3967.0,69.27,58.57
3968,75.0,65.0,0.0,3968.0,69.2,58.5
3969,56.0,41.0,0.0,3969.0,69.29,58.59
3970,80.0,70.0,0.0,3970.0,69.46,58.76
3971,74.0,64.0,0.0,3971.0,69.44,58.74
3972,79.0,69.0,0.0,3972.0,69.64,58.94
3973,61.0,51.0,0.0,3973.0,69.48,58.78
3974,57.0,47.0,0.0,3974.0,69.39,58.74
3975,54.0,44.0,0.0,3975.0,69.5,58.85
3976,74.0,64.0,0.0,3976.0,69.82,59.22
3977,75.0,65.0,0.0,3977.0,69.93,59.33
3978,73.0,63.0,0.0,3978.0,69.97,59.37
3979,81.0,71.0,0.0,3979.0,70.05,59.45
3980,71.0,61.0,0.0,3980.0,69.93,59.33
3981,83.0,78.0,0.0,3981.0,69.99,59.44
3982,79.0,69.0,0.0,3982.0,70.04,59.49
3983,70.0,60.0,0.0,3983.0,69.92,59.37
3984,71.0,61.0,0.0,3984.0,69.87,59.32
3985,77.0,62.0,0.0,3985.0,69.93,59.33
3986,82.0,72.0,0.0,3986.0,70.16,59.56
3987,37.0,27.0,0.0,3987.0,69.79,59.19
3988,47.0,32.0,0.0,3988.0,69.54,58.89
3989,68.0,58.0,0.0,3989.0,69.84,59.19
3990,83.0,73.0,0.0,3990.0,69.96,59.31
3991,71.0,61.0,0.0,3991.0,70.1,59.45
3992,70.0,55.0,0.0,3992.0,70.03,59.33
3993,47.0,37.0,0.0,3993.0,69.76,59.06
3994,78.0,63.0,0.0,3994.0,69.88,59.13
3995,78.0,68.0,0.0,3995.0,69.88,59.13
3996,73.0,63.0,0.0,3996.0,70.02,59.27
3997,68.0,53.0,0.0,3997.0,70.21,59.46
3998,51.0,41.0,0.0,3998.0,69.95,59.25
3999,68.0,58.0,0.0,3999.0,70.09,59.44
4000,79.0,69.0,0.0,4000.0,70.04,59.39
4001,85.0,75.0,0.0,4001.0,70.2,59.55
4002,85.0,75.0,0.0,4002.0,70.3,59.65
4003,74.0,64.0,0.0,4003.0,70.48,59.88
4004,84.0,74.0,0.0,4004.0,70.53,59.93
4005,66.0,56.0,0.0,4005.0,70.59,59.99
4006,60.0,50.0,0.0,4006.0,70.56,59.96
4007,76.0,66.0,0.0,4007.0,70.56,59.96
4008,68.0,58.0,0.0,4008.0,70.51,59.96
4009,84.0,74.0,0.0,4009.0,70.69,60.14
4010,82.0,72.0,0.0,4010.0,70.71,60.16
4011,75.0,65.0,0.0,4011.0,70.76,60.21
4012,72.0,62.0,0.0,4012.0,70.76,60.21
4013,50.0,35.0,0.0,4013.0,70.73,60.13
4014,54.0,44.0,0.0,4014.0,70.62,60.02
4015,85.0,75.0,0.0,4015.0,70.65,60.05
4016,69.0,59.0,0.0,4016.0,70.48,59.88
4017,67.0,57.0,0.0,4017.0,70.48,59.93
4018,77.0,67.0,0.0,4018.0,70.44,59.94
4019,80.0,70.0,0.0,4019.0,70.43,59.93
4020,70.0,55.0,0.0,4020.0,70.43,59.88
4021,68.0,58.0,0.0,4021.0,70.26,59.71
4022,79.0,69.0,0.0,4022.0,70.4,59.85
4023,64.0,49.0,0.0,4023.0,70.37,59.77
4024,83.0,73.0,0.0,4024.0,70.53,59.93
4025,77.0,67.0,0.0,4025.0,70.53,59.93
4026,76.0,66.0,0.0,4026.0,70.6,60.0
4027,86.0,76.0,0.0,4027.0,70.75,60.15
4028,85.0,75.0,0.0,4028.0,71.04,60.44
4029,75.0,65.0,0.0,4029.0,71.05,60.45
4030,79.0,69.0,0.0,4030.0,71.16,60.56
4031,63.0,53.0,0.0,4031.0,71.12,60.57
4032,55.0,45.0,0.0,4032.0,70.93,60.38
4033,67.0,57.0,0.0,4033.0,71.03,60.48
4034,77.0,67.0,0.0,4034.0,70.99,60.44
4035,65.0,55.0,0.0,4035.0,70.76,60.21
4036,82.0,72.0,0.0,4036.0,70.85,60.3
4037,75.0,65.0,0.0,4037.0,70.85,60.3
4038,75.0,65.0,0.0,4038.0,70.97,60.42
4039,70.0,60.0,0.0,4039.0,70.96,60.46
4040,65.0,55.0,0.0,4040.0,70.95,60.45
4041,84.0,74.0,0.0,4041.0,71.13,60.63
4042,68.0,58.0,0.0,4042.0,71.03,60.53
4043,84.0,74.0,0.0,4043.0,71.25,60.8
4044,77.0,67.0,0.0,4044.0,71.29,60.84
4045,75.0,65.0,0.0,4045.0,71.45,61.0
4046,60.0,50.0,0.0,4046.0,71.18,60.73
4047,79.0,69.0,0.0,4047.0,71.39,60.94
4048,68.0,53.0,0.0,4048.0,71.34,60.84
4049,73.0,63.0,0.0,4049.0,71.54,61.04
4050,66.0,56.0,0.0,4050.0,71.56,61.06
4051,75.0,65.0,0.0,4051.0,71.7,61.2
4052,80.0,70.0,0.0,4052.0,71.74,61.24
4053,82.0,72.0,0.0,4053.0,71.84,61.34
4054,79.0,69.0,0.0,4054.0,71.87,61.37
4055,80.0,65.0,0.0,4055.0,71.87,61.32
4056,63.0,53.0,0.0,4056.0,71.67,61.12
4057,62.0,47.0,0.0,4057.0,71.81,61.21
4058,80.0,70.0,0.0,4058.0,71.99,61.44
4059,66.0,51.0,0.0,4059.0,72.02,61.42
4060,82.0,72.0,0.0,4060.0,72.29,61.69
4061,83.0,73.0,0.0,4061.0,72.36,61.76
4062,80.0,70.0,0.0,4062.0,72.47,61.87
4063,81.0,71.0,0.0,4063.0,72.57,61.97
4064,88.0,78.0,0.0,4064.0,72.81,62.21
4065,68.0,58.0,0.0,4065.0,72.68,62.08
4066,64.0,59.0,0.0,4066.0,72.45,61.9
4067,68.0,58.0,0.0,4067.0,72.34,61.79
4068,60.0,45.0,0.0,4068.0,72.19,61.59
4069,69.0,59.0,0.0,4069.0,72.32,61.77
4070,71.0,56.0,0.0,4070.0,72.23,61.63
4071,72.0,62.0,0.0,4071.0,72.21,61.61
4072,60.0,50.0,0.0,4072.0,72.02,61.42
4073,45.0,35.0,0.0,4073.0,71.86,61.26
4074,86.0,76.0,0.0,4074.0,72.15,61.55
4075,51.0,41.0,0.0,4075.0,72.12,61.52
4076,41.0,31.0,0.0,4076.0,71.79,61.19
4077,78.0,68.0,0.0,4077.0,71.82,61.22
4078,82.0,72.0,0.0,4078.0,71.91,61.31
4079,72.0,62.0,0.0,4079.0,71.82,61.22
4080,66.0,56.0,0.0,4080.0,71.77,61.17
4081,79.0,69.0,0.0,4081.0,71.73,61.08
4082,83.0,73.0,0.0,4082.0,71.77,61.12
4083,76.0,66.0,0.0,4083.0,71.83,61.18
4084,82.0,67.0,0.0,4084.0,71.94,61.24
4085,65.0,55.0,0.0,4085.0,71.82,61.17
4086,71.0,56.0,0.0,4086.0,71.71,61.01
4087,83.0,73.0,0.0,4087.0,72.17,61.47
4088,68.0,58.0,0.0,4088.0,72.38,61.73
4089,80.0,70.0,0.0,4089.0,72.5,61.85
4090,71.0,61.0,0.0,4090.0,72.38,61.73
4091,84.0,74.0,0.0,4091.0,72.51,61.86
4092,72.0,67.0,0.0,4092.0,72.53,61.98
4093,69.0,59.0,0.0,4093.0,72.75,62.2
4094,66.0,56.0,0.0,4094.0,72.63,62.13
4095,83.0,73.0,0.0,4095.0,72.68,62.18
4096,76.0,66.0,0.0,4096.0,72.71,62.21
4097,63.0,48.0,0.0,4097.0,72.66,62.16
4098,62.0,52.0,0.0,4098.0,72.77,62.27
4099,79.0,69.0,0.0,4099.0,72.88,62.38
4100,81.0,71.0,0.0,4100.0,72.9,62.4
4101,65.0,55.0,0.0,4101.0,72.7,62.2
4102,79.0,69.0,0.0,4102.0,72.64,62.14
4103,75.0,65.0,0.0,4103.0,72.65,62.15
4104,87.0,77.0,0.0,4104.0,72.68,62.18
4105,64.0,54.0,0.0,4105.0,72.66,62.16
4106,43.0,33.0,0.0,4106.0,72.49,61.99
4107,78.0,68.0,0.0,4107.0,72.51,62.01
4108,76.0,66.0,0.0,4108.0,72.59,62.09
4109,71.0,61.0,0.0,4109.0,72.46,61.96
4110,69.0,59.0,0.0,4110.0,72.33,61.83
4111,75.0,65.0,0.0,4111.0,72.33,61.83
4112,67.0,57.0,0.0,4112.0,72.28,61.78
4113,72.0,57.0,0.0,4113.0,72.5,62.0
4114,77.0,67.0,0.0,4114.0,72.73,62.23
4115,76.0,66.0,0.0,4115.0,72.64,62.14
4116,76.0,66.0,0.0,4116.0,72.71,62.21
4117,63.0,48.0,0.0,4117.0,72.67,62.12
4118,65.0,60.0,0.0,4118.0,72.55,62.05
4119,74.0,64.0,0.0,4119.0,72.49,61.99
4120,74.0,64.0,0.0,4120.0,72.53,62.08
4121,82.0,72.0,0.0,4121.0,72.67,62.22
4122,82.0,72.0,0.0,4122.0,72.7,62.25
4123,83.0,73.0,0.0,4123.0,72.89,62.49
4124,71.0,56.0,0.0,4124.0,72.77,62.32
4125,83.0,73.0,0.0,4125.0,72.83,62.38
4126,67.0,52.0,0.0,4126.0,72.74,62.24
4127,65.0,55.0,0.0,4127.0,72.53,62.03
4128,80.0,65.0,0.0,4128.0,72.48,61.93
4129,57.0,47.0,0.0,4129.0,72.3,61.75
4130,61.0,51.0,0.0,4130.0,72.12,61.57
4131,75.0,65.0,0.0,4131.0,72.24,61.69
4132,69.0,54.0,0.0,4132.0,72.38,61.78
4133,79.0,69.0,0.0,4133.0,72.5,61.9
4134,40.0,30.0,0.0,4134.0,72.13,61.53
4135,79.0,69.0,0.0,4135.0,72.27,61.67
4136,72.0,62.0,0.0,4136.0,72.17,61.57
4137,64.0,54.0,0.0,4137.0,72.06,61.46
4138,67.0,62.0,0.0,4138.0,71.98,61.43
4139,63.0,53.0,0.0,4139.0,71.91,61.36
4140,79.0,69.0,0.0,4140.0,72.05,61.5
4141,79.0,69.0,0.0,4141.0,72.0,61.45
4142,74.0,64.0,0.0,4142.0,72.06,61.51
4143,79.0,69.0,0.0,4143.0,72.01,61.46
4144,83.0,73.0,0.0,4144.0,72.07,61.52
4145,62.0,52.0,0.0,4145.0,71.94,61.39
4146,54.0,44.0,0.0,4146.0,71.88,61.33
4147,73.0,63.0,0.0,4147.0,71.82,61.27
4148,63.0,53.0,0.0,4148.0,71.77,61.27
4149,52.0,42.0,0.0,4149.0,71.56,61.06
4150,78.0,68.0,0.0,4150.0,71.68,61.18
4151,88.0,78.0,0.0,4151.0,71.81,61.31
4152,75.0,65.0,0.0,4152.0,71.76,61.26
4153,72.0,62.0,0.0,4153.0,71.66,61.16
4154,78.0,68.0,0.0,4154.0,71.65,61.15
4155,78.0,68.0,0.0,4155.0,71.63,61.18
4156,74.0,64.0,0.0,4156.0,71.74,61.29
4157,80.0,70.0,0.0,4157.0,71.92,61.52
4158,29.0,14.0,0.0,4158.0,71.41,60.96
4159,81.0,71.0,0.0,4159.0,71.56,61.16
4160,79.0,69.0,0.0,4160.0,71.53,61.13
4161,84.0,74.0,0.0,4161.0,71.54,61.14
4162,73.0,63.0,0.0,4162.0,71.47,61.07
4163,84.0,74.0,0.0,4163.0,71.5,61.1
4164,73.0,63.0,0.0,4164.0,71.35,60.95
4165,78.0,68.0,0.0,4165.0,71.45,61.05
4166,78.0,68.0,0.0,4166.0,71.59,61.14
4167,65.0,55.0,0.0,4167.0,71.56,61.11
4168,63.0,53.0,0.0,4168.0,71.59,61.19
4169,65.0,55.0,0.0,4169.0,71.55,61.15
4170,56.0,46.0,0.0,4170.0,71.4,61.05
4171,68.0,58.0,0.0,4171.0,71.36,61.01
4172,82.0,72.0,0.0,4172.0,71.58,61.23
4173,83.0,73.0,0.0,4173.0,71.96,61.61
4174,62.0,52.0,0.0,4174.0,71.72,61.37
4175,77.0,67.0,0.0,4175.0,71.98,61.63
4176,77.0,67.0,0.0,4176.0,72.34,61.99
4177,73.0,63.0,0.0,4177.0,72.29,61.94
4178,81.0,66.0,0.0,4178.0,72.28,61.88
4179,81.0,71.0,0.0,4179.0,72.37,61.97
4180,74.0,64.0,0.0,4180.0,72.45,62.05
4181,67.0,57.0,0.0,4181.0,72.33,61.93
4182,46.0,26.0,4472.43211801,4182.0,71.96,61.46
4183,69.0,59.0,0.0,4183.0,71.89,61.39
4184,57.0,47.0,0.0,4184.0,71.64,61.19
4185,79.0,69.0,0.0,4185.0,71.78,61.33
4186,77.0,67.0,0.0,4186.0,71.84,61.44
4187,56.0,46.0,0.0,4187.0,71.57,61.17
4188,67.0,57.0,0.0,4188.0,71.56,61.16
4189,62.0,52.0,0.0,4189.0,71.38,60.98
4190,75.0,65.0,0.0,4190.0,71.42,61.02
4191,80.0,70.0,0.0,4191.0,71.38,60.98
4192,74.0,59.0,0.0,4192.0,71.4,60.9
4193,78.0,68.0,0.0,4193.0,71.49,60.99
4194,77.0,67.0,0.0,4194.0,71.6,61.1
4195,79.0,69.0,0.0,4195.0,71.56,61.06
4196,88.0,78.0,0.0,4196.0,71.68,61.18
4197,74.0,59.0,0.0,4197.0,71.79,61.29
4198,77.0,67.0,0.0,4198.0,71.94,61.44
4199,78.0,68.0,0.0,4199.0,71.93,61.43
4200,60.0,50.0,0.0,4200.0,71.72,61.22
4201,80.0,70.0,0.0,4201.0,71.87,61.37
4202,65.0,55.0,0.0,4202.0,71.73,61.23
4203,85.0,75.0,0.0,4203.0,71.83,61.33
4204,65.0,55.0,0.0,4204.0,71.61,61.11
4205,74.0,64.0,0.0,4205.0,71.71,61.21
4206,47.0,32.0,0.0,4206.0,71.75,61.2
4207,87.0,77.0,0.0,4207.0,71.84,61.29
4208,85.0,75.0,0.0,4208.0,71.93,61.38
4209,77.0,62.0,0.0,4209.0,71.99,61.39
4210,76.0,66.0,0.0,4210.0,72.06,61.46
4211,54.0,49.0,0.0,4211.0,71.85,61.3
4212,52.0,42.0,0.0,4212.0,71.7,61.15
4213,69.0,59.0,0.0,4213.0,71.67,61.17
4214,66.0,51.0,0.0,4214.0,71.56,61.01
4215,68.0,58.0,0.0,4215.0,71.48,60.93
4216,85.0,75.0,0.0,4216.0,71.57,61.02
4217,77.0,62.0,0.0,4217.0,71.71,61.16
4218,82.0,72.0,0.0,4218.0,71.88,61.28
4219,84.0,74.0,0.0,4219.0,71.98,61.38
4220,85.0,75.0,0.0,4220.0,72.09,61.49
4221,79.0,64.0,0.0,4221.0,72.06,61.41
4222,52.0,42.0,0.0,4222.0,71.76,61.11
4223,72.0,62.0,0.0,4223.0,71.65,61.0
4224,64.0,49.0,0.0,4224.0,71.58,60.93
4225,72.0,62.0,0.0,4225.0,71.47,60.82
4226,71.0,56.0,0.0,4226.0,71.51,60.86
4227,47.0,37.0,0.0,4227.0,71.33,60.68
4228,78.0,68.0,0.0,4228.0,71.31,60.71
4229,77.0,67.0,0.0,4229.0,71.51,60.91
4230,73.0,63.0,0.0,4230.0,71.63,61.03
4231,77.0,67.0,0.0,4231.0,71.65,61.05
4232,56.0,41.0,0.0,4232.0,71.52,60.92
4233,53.0,43.0,0.0,4233.0,71.26,60.66
4234,74.0,64.0,0.0,4234.0,71.6,61.0
4235,71.0,61.0,0.0,4235.0,71.52,60.92
4236,74.0,59.0,0.0,4236.0,71.54,60.89
4237,68.0,63.0,0.0,4237.0,71.58,60.98
4238,82.0,72.0,0.0,4238.0,71.73,61.08
4239,67.0,57.0,0.0,4239.0,71.77,61.12
4240,74.0,64.0,0.0,4240.0,71.72,61.07
4241,76.0,66.0,0.0,4241.0,71.69,61.04
4242,80.0,65.0,0.0,4242.0,71.75,61.05
4243,74.0,64.0,0.0,4243.0,71.7,61.0
4244,72.0,62.0,0.0,4244.0,71.59,60.89
4245,61.0,51.0,0.0,4245.0,71.58,60.88
4246,85.0,75.0,0.0,4246.0,71.89,61.19
4247,62.0,52.0,0.0,4247.0,71.78,61.08
4248,59.0,49.0,0.0,4248.0,71.74,61.04
4249,79.0,69.0,0.0,4249.0,72.01,61.31
4250,83.0,73.0,0.0,4250.0,72.06,61.36
4251,81.0,71.0,0.0,4251.0,71.99,61.29
4252,74.0,64.0,0.0,4252.0,71.98,61.28
4253,78.0,68.0,0.0,4253.0,72.04,61.34
4254,68.0,58.0,0.0,4254.0,71.94,61.24
4255,81.0,71.0,0.0,4255.0,71.97,61.27
4256,53.0,43.0,0.0,4256.0,71.76,61.06
4257,60.0,50.0,0.0,4257.0,71.56,60.86
4258,76.0,66.0,0.0,4258.0,72.03,61.38
4259,72.0,62.0,0.0,4259.0,71.94,61.29
4260,85.0,75.0,0.0,4260.0,72.0,61.35
4261,44.0,34.0,0.0,4261.0,71.6,60.95
4262,76.0,61.0,0.0,4262.0,71.63,60.93
4263,62.0,52.0,0.0,4263.0,71.41,60.71
4264,49.0,39.0,0.0,4264.0,71.17,60.47
4265,64.0,54.0,0.0,4265.0,71.03,60.33
4266,83.0,73.0,0.0,4266.0,71.08,60.38
4267,72.0,62.0,0.0,4267.0,71.15,60.45
4268,74.0,64.0,0.0,4268.0,71.26,60.56
4269,86.0,76.0,0.0,4269.0,71.47,60.77
4270,74.0,64.0,0.0,4270.0,71.65,60.95
4271,66.0,56.0,0.0,4271.0,71.63,60.93
4272,84.0,74.0,0.0,4272.0,71.65,60.95
4273,72.0,57.0,0.0,4273.0,71.54,60.79
4274,43.0,33.0,0.0,4274.0,71.35,60.6
4275,49.0,39.0,0.0,4275.0,71.07,60.32
4276,85.0,75.0,0.0,4276.0,71.15,60.4
4277,71.0,61.0,0.0,4277.0,71.13,60.38
4278,80.0,70.0,0.0,4278.0,71.12,60.42
4279,59.0,54.0,0.0,4279.0,70.9,60.25
4280,74.0,64.0,0.0,4280.0,70.9,60.25
4281,61.0,46.0,0.0,4281.0,70.84,60.14
4282,78.0,68.0,0.0,4282.0,71.16,60.56
4283,81.0,71.0,0.0,4283.0,71.28,60.68
4284,68.0,63.0,0.0,4284.0,71.39,60.84
4285,72.0,62.0,0.0,4285.0,71.32,60.77
4286,63.0,48.0,0.0,4286.0,71.18,60.58
4287,82.0,72.0,0.0,4287.0,71.44,60.84
4288,82.0,72.0,0.0,4288.0,71.59,60.99
4289,73.0,63.0,0.0,4289.0,71.7,61.1
4290,68.0,58.0,0.0,4290.0,71.63,61.03
4291,70.0,60.0,0.0,4291.0,71.53,60.93
4292,81.0,71.0,0.0,4292.0,71.6,61.05
4293,52.0,42.0,0.0,4293.0,71.34,60.79
4294,75.0,70.0,0.0,4294.0,71.32,60.82
4295,80.0,70.0,0.0,4295.0,71.33,60.83
4296,73.0,63.0,0.0,4296.0,71.18,60.68
4297,69.0,59.0,0.0,4297.0,71.13,60.68
4298,75.0,60.0,0.0,4298.0,71.11,60.61
4299,81.0,71.0,0.0,4299.0,71.14,60.64
4300,51.0,41.0,0.0,4300.0,71.05,60.55
4301,74.0,64.0,0.0,4301.0,70.99,60.49
4302,77.0,62.0,0.0,4302.0,71.11,60.56
4303,85.0,75.0,0.0,4303.0,71.11,60.56
4304,61.0,46.0,0.0,4304.0,71.07,60.47
4305,59.0,49.0,0.0,4305.0,70.92,60.32
4306,62.0,52.0,0.0,4306.0,71.07,60.52
4307,75.0,65.0,0.0,4307.0,70.95,60.4
4308,66.0,56.0,0.0,4308.0,70.76,60.21
4309,44.0,34.0,0.0,4309.0,70.43,59.93
4310,64.0,54.0,0.0,4310.0,70.31,59.81
4311,88.0,78.0,0.0,4311.0,70.65,60.1
4312,64.0,54.0,0.0,4312.0,70.77,60.22
4313,73.0,63.0,0.0,4313.0,70.81,60.26
4314,50.0,40.0,0.0,4314.0,70.65,60.15
4315,84.0,69.0,0.0,4315.0,70.81,60.26
4316,73.0,63.0,0.0,4316.0,70.69,60.14
4317,59.0,49.0,0.0,4317.0,70.51,60.01
4318,82.0,72.0,0.0,4318.0,70.51,60.01
4319,80.0,70.0,0.0,4319.0,70.47,59.97
4320,77.0,67.0,0.0,4320.0,70.39,59.89
4321,62.0,52.0,0.0,4321.0,70.22,59.77
4322,78.0,68.0,0.0,4322.0,70.48,60.03
4323,56.0,46.0,0.0,4323.0,70.32,59.87
4324,62.0,52.0,0.0,4324.0,70.3,59.9
4325,65.0,55.0,0.0,4325.0,70.23,59.83
4326,70.0,60.0,0.0,4326.0,70.22,59.87
4327,66.0,51.0,0.0,4327.0,70.41,60.01
4328,87.0,77.0,0.0,4328.0,70.5,60.1
4329,73.0,58.0,0.0,4329.0,70.46,60.01
4330,81.0,71.0,0.0,4330.0,70.54,60.09
4331,70.0,55.0,0.0,4331.0,70.47,59.97
4332,78.0,68.0,0.0,4332.0,70.69,60.24
4333,78.0,68.0,0.0,4333.0,70.94,60.49
4334,76.0,66.0,0.0,4334.0,70.96,60.51
4335,76.0,66.0,0.0,4335.0,71.01,60.56
4336,82.0,72.0,0.0,4336.0,71.09,60.69
4337,74.0,64.0,0.0,4337.0,71.15,60.7
4338,76.0,66.0,0.0,4338.0,71.09,60.64
4339,80.0,70.0,0.0,4339.0,71.22,60.77
4340,83.0,73.0,0.0,4340.0,71.31,60.86
4341,81.0,71.0,0.0,4341.0,71.36,60.91
4342,88.0,78.0,0.0,4342.0,71.44,61.04
4343,80.0,70.0,0.0,4343.0,71.5,61.1
4344,75.0,65.0,0.0,4344.0,71.53,61.13
4345,72.0,62.0,0.0,4345.0,71.64,61.24
4346,78.0,68.0,0.0,4346.0,71.57,61.17
4347,73.0,63.0,0.0,4347.0,71.68,61.28
4348,83.0,73.0,0.0,4348.0,71.92,61.52
4349,74.0,64.0,0.0,4349.0,71.87,61.47
4350,73.0,58.0,0.0,4350.0,71.77,61.32
4351,69.0,59.0,0.0,4351.0,71.65,61.2
4352,59.0,49.0,0.0,4352.0,71.5,61.05
4353,69.0,54.0,0.0,4353.0,71.41,60.91
4354,80.0,70.0,0.0,4354.0,71.53,61.03
4355,77.0,67.0,0.0,4355.0,71.49,60.99
4356,76.0,66.0,0.0,4356.0,71.72,61.22
4357,64.0,54.0,0.0,4357.0,71.76,61.26
4358,81.0,71.0,0.0,4358.0,71.81,61.31
4359,72.0,62.0,0.0,4359.0,71.81,61.31
4360,77.0,67.0,0.0,4360.0,71.73,61.23
4361,78.0,68.0,0.0,4361.0,72.07,61.57
4362,74.0,64.0,0.0,4362.0,72.05,61.6
4363,74.0,64.0,0.0,4363.0,72.17,61.72
4364,73.0,63.0,0.0,4364.0,72.41,61.96
4365,80.0,70.0,0.0,4365.0,72.57,62.12
4366,73.0,58.0,0.0,4366.0,72.47,61.97
4367,87.0,77.0,0.0,4367.0,72.62,62.12
4368,82.0,72.0,0.0,4368.0,72.7,62.2
4369,79.0,69.0,0.0,4369.0,72.63,62.13
4370,66.0,56.0,0.0,4370.0,72.55,62.05
4371,78.0,68.0,0.0,4371.0,72.67,62.17
4372,70.0,60.0,0.0,4372.0,72.53,62.03
4373,73.0,68.0,0.0,4373.0,72.54,62.14
4374,69.0,59.0,0.0,4374.0,72.8,62.4
4375,79.0,69.0,0.0,4375.0,73.1,62.7
4376,83.0,73.0,0.0,4376.0,73.08,62.68
4377,63.0,53.0,0.0,4377.0,73.0,62.6
4378,83.0,73.0,0.0,4378.0,73.03,62.63
4379,67.0,52.0,0.0,4379.0,73.11,62.61
4380,78.0,68.0,0.0,4380.0,73.15,62.65
4381,71.0,61.0,0.0,4381.0,73.25,62.8
4382,80.0,70.0,0.0,4382.0,73.27,62.82
4383,72.0,62.0,0.0,4383.0,73.18,62.73
4384,77.0,67.0,0.0,4384.0,73.27,62.77
4385,71.0,61.0,0.0,4385.0,73.26,62.76
4386,72.0,62.0,0.0,4386.0,73.35,62.9
4387,72.0,62.0,0.0,4387.0,73.25,62.8
4388,65.0,55.0,0.0,4388.0,73.08,62.63
4389,79.0,69.0,0.0,4389.0,73.14,62.69
4390,83.0,73.0,0.0,4390.0,73.29,62.84
4391,69.0,59.0,0.0,4391.0,73.28,62.83
4392,50.0,45.0,4331.493836019999,4392.0,72.97,62.57
4393,81.0,71.0,0.0,4393.0,73.26,62.86
4394,77.0,67.0,0.0,4394.0,73.28,62.83
4395,76.0,66.0,0.0,4395.0,73.24,62.79
4396,67.0,57.0,0.0,4396.0,73.18,62.73
4397,83.0,68.0,0.0,4397.0,73.32,62.82
4398,74.0,59.0,0.0,4398.0,73.31,62.81
4399,75.0,60.0,0.0,4399.0,73.25,62.7
4400,75.0,65.0,0.0,4400.0,73.49,62.94
4401,56.0,46.0,0.0,4401.0,73.31,62.76
4402,80.0,70.0,0.0,4402.0,73.34,62.84
4403,82.0,72.0,0.0,4403.0,73.31,62.81
4404,81.0,71.0,0.0,4404.0,73.51,63.06
4405,71.0,61.0,0.0,4405.0,73.63,63.18
4406,77.0,67.0,0.0,4406.0,73.78,63.33
4407,83.0,73.0,0.0,4407.0,73.86,63.41
4408,87.0,77.0,0.0,4408.0,74.07,63.62
4409,80.0,65.0,0.0,4409.0,74.43,63.93
4410,72.0,62.0,0.0,4410.0,74.51,64.01
4411,62.0,52.0,0.0,4411.0,74.25,63.75
4412,66.0,56.0,0.0,4412.0,74.27,63.77
4413,73.0,63.0,0.0,4413.0,74.27,63.77
4414,80.0,70.0,0.0,4414.0,74.57,64.07
4415,57.0,47.0,0.0,4415.0,74.3,63.85
4416,71.0,61.0,0.0,4416.0,74.28,63.83
4417,68.0,58.0,0.0,4417.0,74.37,63.92
4418,64.0,49.0,0.0,4418.0,74.19,63.69
4419,80.0,70.0,0.0,4419.0,74.19,63.69
4420,74.0,64.0,0.0,4420.0,74.16,63.66
4421,69.0,59.0,0.0,4421.0,74.23,63.73
4422,82.0,72.0,0.0,4422.0,74.27,63.77
4423,83.0,73.0,0.0,4423.0,74.54,64.04
4424,80.0,70.0,0.0,4424.0,74.72,64.22
4425,79.0,69.0,0.0,4425.0,74.86,64.36
4426,80.0,70.0,0.0,4426.0,74.96,64.46
4427,72.0,62.0,0.0,4427.0,75.02,64.57
4428,77.0,67.0,0.0,4428.0,74.92,64.47
4429,87.0,77.0,0.0,4429.0,75.06,64.66
