,reward,performance,loss,episode,episode_smooth,reward_smooth,performance_smooth,loss_smooth
720,86.0,71.0,0.0,720.0,670.5,82.73,67.73,0.0
721,86.0,71.0,0.0,721.0,671.5,82.75,67.75,0.0
722,84.0,69.0,0.0,722.0,672.5,82.74,67.74,0.0
723,86.0,71.0,0.0,723.0,673.5,82.84,67.84,0.0
724,84.0,69.0,0.0,724.0,674.5,82.84,67.84,0.0
725,84.0,69.0,0.0,725.0,675.5,82.82,67.82,0.0
726,86.0,71.0,0.0,726.0,676.5,82.83,67.83,0.0
727,86.0,71.0,0.0,727.0,677.5,82.85,67.85,0.0
728,86.0,71.0,0.0,728.0,678.5,82.92,67.92,0.0
729,86.0,71.0,0.0,729.0,679.5,82.99,67.99,0.0
730,84.0,69.0,0.0,730.0,680.5,83.05,68.05,0.0
731,83.0,68.0,0.0,731.0,681.5,83.06,68.06,0.0
732,86.0,71.0,0.0,732.0,682.5,83.1,68.1,0.0
733,86.0,71.0,0.0,733.0,683.5,83.14,68.14,0.0
734,84.0,69.0,0.0,734.0,684.5,83.2,68.2,0.0
735,86.0,71.0,0.0,735.0,685.5,83.2,68.2,0.0
736,86.0,71.0,0.0,736.0,686.5,83.22,68.22,0.0
737,83.0,68.0,0.0,737.0,687.5,83.25,68.25,0.0
738,86.0,71.0,0.0,738.0,688.5,83.29,68.29,0.0
739,85.0,70.0,0.0,739.0,689.5,83.28,68.28,0.0
740,86.0,71.0,0.0,740.0,690.5,83.35,68.35,0.0
741,80.0,65.0,0.0,741.0,691.5,83.34,68.34,0.0
742,84.0,69.0,0.0,742.0,692.5,83.34,68.34,0.0
743,86.0,71.0,0.0,743.0,693.5,83.35,68.35,0.0
744,86.0,71.0,0.0,744.0,694.5,83.39,68.39,0.0
745,84.0,69.0,0.0,745.0,695.5,83.39,68.39,0.0
746,86.0,71.0,0.0,746.0,696.5,83.41,68.41,0.0
747,86.0,71.0,0.0,747.0,697.5,83.42,68.42,0.0
748,86.0,71.0,0.0,748.0,698.5,83.44,68.44,0.0
749,86.0,71.0,0.0,749.0,699.5,83.45,68.45,0.0
750,86.0,71.0,0.0,750.0,700.5,83.53,68.53,0.0
751,85.0,70.0,0.0,751.0,701.5,83.54,68.54,0.0
752,86.0,71.0,0.0,752.0,702.5,83.62,68.62,0.0
753,86.0,71.0,0.0,753.0,703.5,83.63,68.63,0.0
754,84.0,69.0,0.0,754.0,704.5,83.62,68.62,0.0
755,85.0,70.0,0.0,755.0,705.5,83.62,68.62,0.0
756,86.0,71.0,0.0,756.0,706.5,83.63,68.63,0.0
757,86.0,71.0,0.0,757.0,707.5,83.76,68.76,0.0
758,86.0,71.0,0.0,758.0,708.5,83.8,68.8,0.0
759,84.0,69.0,0.0,759.0,709.5,83.81,68.81,0.0
760,86.0,71.0,0.0,760.0,710.5,83.84,68.84,0.0
761,86.0,71.0,0.0,761.0,711.5,83.86,68.86,0.0
762,86.0,71.0,0.0,762.0,712.5,83.86,68.86,0.0
763,85.0,70.0,0.0,763.0,713.5,83.87,68.87,0.0
764,86.0,71.0,0.0,764.0,714.5,83.87,68.87,0.0
765,86.0,71.0,0.0,765.0,715.5,83.91,68.91,0.0
766,86.0,71.0,0.0,766.0,716.5,83.97,68.97,0.0
767,82.0,67.0,0.0,767.0,717.5,83.99,68.99,0.0
768,86.0,71.0,0.0,768.0,718.5,84.08,69.08,0.0
769,86.0,71.0,0.0,769.0,719.5,84.1,69.1,0.0
770,86.0,71.0,0.0,770.0,720.5,84.16,69.16,0.0
771,83.0,68.0,0.0,771.0,721.5,84.13,69.13,0.0
772,86.0,71.0,0.0,772.0,722.5,84.22,69.22,0.0
773,84.0,69.0,0.0,773.0,723.5,84.23,69.23,0.0
774,84.0,69.0,0.0,774.0,724.5,84.33,69.33,0.0
775,86.0,71.0,0.0,775.0,725.5,84.39,69.39,0.0
776,86.0,71.0,0.0,776.0,726.5,84.4,69.4,0.0
777,84.0,69.0,0.0,777.0,727.5,84.42,69.42,0.0
778,84.0,69.0,0.0,778.0,728.5,84.4,69.4,0.0
779,83.0,68.0,0.0,779.0,729.5,84.4,69.4,0.0
780,86.0,71.0,0.0,780.0,730.5,84.52,69.52,0.0
781,86.0,71.0,0.0,781.0,731.5,84.62,69.62,0.0
782,84.0,69.0,0.0,782.0,732.5,84.64,69.64,0.0
783,86.0,71.0,0.0,783.0,733.5,84.7,69.7,0.0
784,86.0,71.0,0.0,784.0,734.5,84.7,69.7,0.0
785,86.0,71.0,0.0,785.0,735.5,84.71,69.71,0.0
786,86.0,71.0,0.0,786.0,736.5,84.72,69.72,0.0
787,86.0,71.0,0.0,787.0,737.5,84.74,69.74,0.0
788,86.0,71.0,0.0,788.0,738.5,84.77,69.77,0.0
789,86.0,71.0,0.0,789.0,739.5,84.79,69.79,0.0
790,86.0,71.0,0.0,790.0,740.5,84.81,69.81,0.0
791,86.0,71.0,0.0,791.0,741.5,84.81,69.81,0.0
792,86.0,71.0,0.0,792.0,742.5,84.82,69.82,0.0
793,86.0,71.0,0.0,793.0,743.5,84.85,69.85,0.0
794,86.0,71.0,0.0,794.0,744.5,84.85,69.85,0.0
795,86.0,71.0,0.0,795.0,745.5,84.85,69.85,0.0
796,86.0,71.0,0.0,796.0,746.5,84.94,69.94,0.0
797,86.0,71.0,0.0,797.0,747.5,84.96,69.96,0.0
798,86.0,71.0,0.0,798.0,748.5,85.0,70.0,0.0
799,86.0,71.0,0.0,799.0,749.5,85.01,70.01,0.0
